epoch,train_loss,val_loss
1,0.028247700642226824,0.1679972430197267
2,0.0206496180957571,0.1429653394669317
3,0.015265267991245272,0.13236995950853297
4,0.012176608021013604,0.13279463629776217
5,0.011682523597535056,0.10293083855380729
6,0.011442613008025123,0.07085639080907781
7,0.012995625679666846,0.04706603822869114
8,0.012825338181463595,0.038526811863426484
9,0.012898442798553147,0.02917257110039768
10,0.013143476833430012,0.020120587410466642
11,0.01247400906281851,0.017066630045201384
12,0.013030488910955382,0.02237474986915261
13,0.011166086766318285,0.0356684604821318
14,0.0107827772028312,0.02828135359421882
15,0.010931367150231644,0.024020132700732263
16,0.010607764300788585,0.010108264149030367
17,0.010724904695269134,0.017791373996227742
18,0.00945259352338275,0.034568331558376325
19,0.010167202341199427,0.07664753912696642
20,0.010624095221108859,0.08647380383812045
21,0.02523864148642992,0.11123128841454126
22,0.05916649649201511,0.09056305921674221
23,0.03321681920271749,0.07289084988068012
24,0.019971776475882323,0.07388422982556105
25,0.014840553342586549,0.05383758342631206
26,0.014506173807158513,0.040811769784248615
27,0.01594684394668865,0.03369690876271964
28,0.014996805332989823,0.03645284840442362
29,0.009909449961299228,0.04108747387241885
30,0.008893083598184132,0.045282788686126806
31,0.007936538571847397,0.057845520445098136
32,0.007409356657231209,0.05397023798612929
33,0.006563284799268939,0.0585033286875763
34,0.006348440686513778,0.05713440870446989
35,0.006077923278843803,0.0511130649894217
36,0.005621177868321584,0.05353168626873579
37,0.0051868715580058655,0.0493278015065684
38,0.00499441400857039,0.05267328476534877
39,0.0044834426243975534,0.011814000478431603
40,0.003320460479399458,0.016797571366453684
41,0.002912677069801302,0.01828854957271783
42,0.0026767364503885067,0.020030744471832326
43,0.0025426639386929408,0.018352130256816562
44,0.002378737252239693,0.01923770925852827
45,0.0023976594494597115,0.02024468428198772
46,0.0022671992099956933,0.01983431851980982
47,0.0020982404157912143,0.02241287253960279
48,0.0020962827348867423,0.015993334639747205
49,0.001904593692353819,0.01762629078440967
50,0.0019592428680059453,0.0008475675671677653
51,0.001736200057104588,0.0014690120830954164
52,0.0016540423724378565,0.001940243416878222
53,0.001566186829705924,0.002493417815015899
54,0.0015009333236648242,0.0028824666904406107
55,0.0014393115689903039,0.0036673809569265315
56,0.0013624247656275372,0.004096940349476515
57,0.0013142990963474017,0.004087608660368085
58,0.001247350343827329,0.003355796558325451
59,0.0011964980071189606,0.004268292549330446
60,0.0011711289853097463,0.004315641497802462
61,0.001185185564869909,0.004729262442590328
62,0.0010972190780326888,0.0043918325179987385
63,0.001087776010561189,0.00406454038903951
64,0.001031986423762841,0.004241802416567187
65,0.0010245631234076342,0.0047154579934877445
66,0.00101475650666245,0.004754216021013761
67,0.00100255704865112,0.0042706686289845685
68,0.0009764274752882448,0.004880104716941165
69,0.0009912484838398253,0.004516209627248217
70,0.0009667368680860469,0.004948603865903527
71,0.0009678280717335928,0.005362575741933723
72,0.0009710759880316381,0.004290589010969461
73,0.0008941792641840121,0.007839394637898536
74,0.0008846075819878612,0.006528664781284783
75,0.0008615212215781627,0.00636632685916139
76,0.000860875716024261,0.006165993685572816
77,0.0008426764159060507,0.005851089992689564
78,0.0008453229145310924,0.005750444796080432
79,0.0008414563162659761,0.00637794340646082
80,0.0008433608975100671,0.005715236841410803
81,0.0008253010743723791,0.005700622449844535
82,0.000823154247091895,0.00563673887406923
83,0.0008096387115904125,0.006307827806670235
84,0.0008067597041588768,0.01050361948210986
85,0.0007927675652051761,0.009123937775676747
86,0.0007811979365351553,0.007973075095066444
87,0.0007740814941822307,0.007862132006465523
88,0.0007833335873780491,0.008427064412836967
89,0.0007850987177247619,0.008445835024270543
90,0.0007691023535404327,0.008485364024095032
91,0.0007657506088870325,0.007994609483939012
92,0.0007617258130957806,0.00823420332707503
93,0.0007540654671898255,0.007500931326082478
94,0.000757395008400934,0.007843168991796264
95,0.0007529559528891048,0.009865799265655966
96,0.0007495988733826532,0.010036857117452317
97,0.0007437460869099372,0.009771266532026054
98,0.0007355503867846347,0.009792725773276233
99,0.000730190806950427,0.00898203898461206
100,0.0007354438174905363,0.009796683448372373
